序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5168,300730,科创信息,14.38,-5.21,-0.79,154567.0,224870381.0,4.81,15.04,14.31,15.04,15.17,0.88,8.0,-44.2,13.83,3467578058.0,2779928356.0,0.28,0.07,-15.66,7.47
5169,002878,元隆雅图,20.54,-5.21,-1.13,288056.0,593782154.0,4.38,21.18,20.23,21.0,21.67,0.82,12.21,449.16,4.18,5381310073.0,4846060493.0,0.2,0.0,16.57,12.73
5170,002542,中化岩土,3.63,-5.22,-0.2,837720.0,307479426.22,3.92,3.77,3.62,3.76,3.83,0.6,4.76,-16.64,12.54,6556203759.0,6384339761.0,0.0,-0.27,-10.37,8.68
5171,688316,青云科技-U,67.85,-5.24,-3.75,33232.0,227458517.0,6.51,72.0,67.34,70.0,71.6,0.72,6.94,-48.76,85.15,3249888053.0,3249888053.0,0.07,0.19,9.14,12.76
5172,300397,天和防务,14.97,-5.25,-0.83,432683.0,652120715.17,6.52,15.75,14.72,15.5,15.8,0.65,10.67,-70.11,5.38,7749022073.0,6070415958.0,0.0,0.2,23.01,1.01
5173,920208,青矩技术,26.71,-5.25,-1.48,41261.0,111332941.52,4.29,27.77,26.56,27.77,28.19,1.22,4.22,26.55,3.61,3573919637.0,2610926913.0,0.11,0.11,0.41,8.09
5174,002512,达华智能,7.03,-5.26,-0.39,1774932.0,1256488158.67,7.28,7.45,6.91,7.32,7.42,0.85,16.22,-57.2,20.14,7820851323.0,7693996027.0,-0.28,0.14,93.13,12.84
5175,600769,祥龙电业,13.1,-5.28,-0.73,138804.0,183081243.0,4.99,13.7,13.01,13.51,13.83,1.22,3.7,214.07,40.88,4912201320.0,4912201320.0,0.08,0.08,-8.71,8.8
5176,001317,三羊马,53.49,-5.29,-2.99,78110.0,419171836.61,7.1,56.46,52.45,56.02,56.48,1.04,9.14,-291.06,4.6,4576914535.0,4572401316.0,0.09,-0.11,9.25,-2.94
5177,601595,上海电影,31.11,-5.3,-1.74,175869.0,551627375.0,5.48,32.6,30.8,32.6,32.85,0.93,3.92,75.01,8.05,13943502000.0,13943502000.0,0.45,0.32,12.92,8.66
5178,300459,汤姆猫,5.72,-5.3,-0.32,4958160.0,2839290347.32,6.62,5.98,5.58,5.98,6.04,0.74,15.08,-343.26,9.6,20110438571.0,18802746557.0,0.35,0.35,26.27,24.62
5179,300520,科大国创,49.92,-5.31,-2.8,856502.0,4460588160.17,11.06,55.26,49.43,51.71,52.72,1.21,30.81,-91.36,8.24,14578188419.0,13878180975.0,-0.12,-0.1,79.89,43.08
5180,300895,铜牛信息,53.68,-5.34,-3.03,100995.0,547157840.84,5.29,56.1,53.1,54.76,56.71,0.79,7.31,-96.93,9.66,7558179268.0,7417086595.0,0.0,0.17,24.49,21.59
5181,300253,卫宁健康,13.94,-5.36,-0.79,3757968.0,5278898811.07,7.33,14.69,13.61,14.29,14.73,0.96,20.6,-95.96,5.47,30884471974.0,25426288379.0,-0.07,0.07,60.6,58.05
5182,688418,震有科技,57.37,-5.36,-3.25,229127.0,1326540710.0,10.71,62.49,56.0,59.46,60.62,0.74,11.9,-175.59,12.65,11046859353.0,11046859353.0,-0.24,-0.05,96.27,31.95
5183,605090,九丰能源,45.1,-5.37,-2.56,304640.0,1380081628.0,6.17,47.44,44.5,46.65,47.66,0.73,4.34,19.19,2.86,31751872876.0,31689215446.0,-0.04,-0.02,36.38,4.64
5184,920375,派诺科技,14.95,-5.38,-0.85,49039.0,73914955.07,5.38,15.6,14.75,15.58,15.8,0.83,7.55,-134.37,2.01,1624763743.0,970497011.0,0.0,0.0,-12.01,14.38
5185,300740,水羊股份,25.27,-5.39,-1.44,210413.0,539414786.82,6.18,26.65,25.0,26.47,26.71,0.93,5.86,54.4,4.76,9855547899.0,9071486663.0,0.04,-0.12,10.2,6.0
5186,003029,吉大正元,27.29,-5.41,-1.56,132595.0,364692140.18,5.03,28.39,26.94,28.12,28.85,0.84,7.65,-53.83,4.9,5283895995.0,4727637211.0,-0.11,-0.07,4.0,4.24
5187,300004,南风股份,12.93,-5.41,-0.74,423293.0,554144852.14,8.05,13.76,12.66,13.47,13.67,0.66,8.82,139.14,3.49,6206317222.0,6206317222.0,0.08,0.08,10.04,5.55
5188,603602,纵横通信,16.39,-5.42,-0.94,271936.0,450781939.0,5.02,17.16,16.29,17.16,17.33,1.01,11.77,92.84,3.51,3787032327.0,3787032327.0,0.0,0.06,13.27,12.57
5189,300102,乾照光电,32.77,-5.43,-1.88,1399524.0,4633436385.1,7.36,34.66,32.11,34.05,34.65,0.6,15.27,257.19,7.12,30159340691.0,30028458130.0,0.46,0.43,182.01,18.9
5190,920091,大鹏工业,91.21,-5.44,-5.25,43070.0,414384022.99,12.43,102.99,91.0,95.2,96.46,0.9,31.69,130.75,11.92,5606240892.0,1239625989.0,-0.1,-1.07,913.44,14.01
5191,300836,佰奥智能,58.88,-5.44,-3.39,33803.0,201828176.88,5.94,62.11,58.41,62.11,62.27,1.3,5.35,80.66,9.57,5457328717.0,3721795203.0,0.29,-0.12,15.95,7.25
5192,688590,新致软件,23.45,-5.44,-1.35,247018.0,584919501.0,9.27,25.3,23.0,24.8,24.8,0.88,9.4,149.05,4.3,6164947594.0,6164947594.0,0.0,0.09,13.45,25.67
5193,920230,欧康医药,13.35,-5.45,-0.77,29710.0,40451065.08,4.39,13.97,13.35,13.9,14.12,0.78,6.29,245.62,3.3,1344578558.0,630349927.0,-0.22,-0.45,-10.94,10.6
5194,002219,新里程,2.6,-5.45,-0.15,7086060.0,1971601118.49,16.0,2.97,2.53,2.97,2.75,6.97,21.66,-171.71,4.47,8807192558.0,8507313672.0,-0.38,-0.76,9.24,22.07
5195,603608,天创时尚,9.55,-5.45,-0.55,318733.0,308397884.0,6.83,10.13,9.44,10.11,10.1,0.63,7.59,-575.27,3.79,4008298019.0,4008298019.0,0.21,0.42,9.52,-7.28
5196,605288,凯迪股份,109.46,-5.47,-6.34,16055.0,177986514.0,8.76,117.0,106.86,114.07,115.8,0.77,2.29,202.22,3.49,7735867894.0,7683972908.0,-0.81,-0.51,28.52,21.89
5197,300426,华智数媒,8.63,-5.48,-0.5,186903.0,162801289.0,6.35,9.11,8.53,8.99,9.13,0.73,4.67,-7.97,26.4,3886803650.0,3452000000.0,0.0,0.0,-6.8,11.79
5198,300779,惠城环保,108.7,-5.49,-6.31,117215.0,1281606345.21,8.01,115.2,105.99,115.2,115.01,1.6,7.28,594.7,16.03,21841449927.0,17505106698.0,-0.16,0.05,-37.46,-16.46
5199,603123,翠微股份,14.08,-5.5,-0.82,582523.0,823764773.0,4.9,14.68,13.95,14.68,14.9,0.68,8.93,-27.11,6.15,11246212243.0,9184045362.0,0.0,-0.07,15.98,-16.24
5200,000890,法尔胜,5.33,-5.5,-0.31,388921.0,209559575.36,4.61,5.57,5.31,5.57,5.64,0.71,9.27,-73.66,-403.38,2235956149.0,2235887275.0,-0.19,-0.19,9.9,5.13
5201,920088,科力股份,40.45,-5.51,-2.36,98336.0,408998596.43,13.92,44.99,39.03,40.0,42.81,1.16,30.94,88.02,5.31,3562492175.0,1285553504.0,0.02,-0.54,14.69,38.53
5202,603305,旭升集团,19.16,-5.52,-1.12,993278.0,1922836516.0,6.31,20.19,18.91,20.18,20.28,0.72,8.59,55.39,2.44,22143375933.0,22143375933.0,-0.16,0.26,27.65,18.42
5203,002354,天娱数科,8.03,-5.53,-0.47,3935355.0,3116886014.52,6.82,8.23,7.65,7.86,8.5,1.24,24.2,233.35,10.34,13286324135.0,13056228170.0,0.12,-0.25,21.67,26.06
5204,301169,零点有数,60.63,-5.53,-3.55,39733.0,243951425.44,6.5,63.76,59.59,62.98,64.18,1.0,5.52,-60.63,9.98,4367817698.0,4366453523.0,-0.16,0.1,43.33,21.02
5205,002025,航天电器,56.06,-5.58,-3.31,522241.0,2926976363.28,6.67,58.6,54.64,57.54,59.37,0.82,11.51,131.11,3.92,25531180887.0,25443592463.0,0.0,0.63,23.18,11.83
5206,600234,科新发展,12.48,-5.6,-0.74,63747.0,80374156.0,7.87,13.29,12.25,13.26,13.22,1.62,2.43,79.03,6.55,3276261743.0,3276261743.0,0.0,0.24,0.81,-2.88
5207,300996,普联软件,19.38,-5.6,-1.15,261201.0,510156029.83,5.26,20.22,19.14,20.01,20.53,0.89,11.13,2772.72,4.35,5480199810.0,4550100451.0,0.16,0.41,13.87,17.17
5208,000901,航天科技,27.45,-5.61,-1.63,999201.0,2754760846.83,4.23,28.41,27.18,28.02,29.08,0.66,12.52,173.17,5.07,21910628595.0,21910408308.0,0.18,-0.18,63.39,-3.58
5209,600307,酒钢宏兴,1.83,-5.67,-0.11,1628698.0,302126263.0,6.19,1.93,1.81,1.93,1.94,0.91,2.6,-12.1,1.68,11461944086.0,11461944086.0,0.55,0.0,7.02,10.91
5210,300612,宣亚国际,21.1,-5.68,-1.27,443333.0,941081557.8,5.9,22.07,20.75,21.3,22.37,0.79,24.65,-148.95,7.77,3807589866.0,3795457366.0,0.05,-0.09,51.69,18.47
5211,920665,科强股份,14.65,-5.73,-0.89,65991.0,98587282.69,5.41,15.44,14.6,15.16,15.54,0.6,10.3,44.56,2.64,1904353500.0,938649936.0,-0.2,-0.34,7.88,3.97
5212,300414,中光防雷,16.19,-5.76,-0.99,314859.0,510840460.88,5.94,16.9,15.88,16.8,17.18,0.5,10.04,231.03,5.31,5278255155.0,5076027710.0,0.0,0.0,24.16,8.29
5213,002881,美格智能,48.67,-5.77,-2.98,178810.0,876481646.11,5.44,50.86,48.05,50.86,51.65,0.84,9.83,84.43,7.58,12739649919.0,8854239620.0,0.1,0.25,5.87,9.22
5214,605598,上海港湾,59.32,-5.77,-3.63,108543.0,649751683.0,4.91,61.8,58.71,60.06,62.95,0.68,4.47,137.39,7.98,14508770870.0,14415757110.0,0.0,0.0,98.33,-14.62
5215,301293,三博脑科,89.3,-5.78,-5.48,327506.0,3003570736.33,11.31,98.5,87.78,92.3,94.78,0.7,20.35,164.97,7.87,18394637939.0,14372450296.0,-0.02,-0.02,48.86,51.41
5216,002088,鲁阳节能,11.74,-5.78,-0.72,125503.0,148666217.32,4.65,12.2,11.62,12.11,12.46,0.71,2.48,43.68,2.32,6024059160.0,5937990778.0,-0.09,0.09,-2.17,12.13
5217,600589,大位科技,10.25,-5.79,-0.63,4420143.0,4622137945.0,18.47,11.87,9.86,11.07,10.88,1.06,29.9,300.1,21.4,15217866373.0,15154316373.0,0.2,0.79,44.77,43.16
5218,000070,特发信息,11.86,-5.8,-0.73,828290.0,984539186.59,4.92,12.28,11.66,12.2,12.59,0.69,9.32,1001.56,7.08,10678088854.0,10539731185.0,0.0,0.08,25.37,1.02
5219,300265,通光线缆,13.62,-5.81,-0.84,448748.0,612938027.33,5.53,14.17,13.37,14.16,14.46,0.48,9.6,148.65,2.73,6368730183.0,6364649290.0,0.15,0.15,43.67,1.64
5220,002187,广百股份,8.11,-5.81,-0.5,600774.0,494836377.6,7.43,8.67,8.03,8.66,8.61,0.62,8.57,-137.53,1.41,5684255474.0,5684255474.0,0.0,-0.12,24.2,7.13
5221,300353,东土科技,23.79,-5.82,-1.47,424044.0,1018381383.24,3.88,24.67,23.69,24.08,25.26,0.69,7.89,-73.98,7.36,14628301639.0,12781392133.0,-0.04,-0.21,-1.98,16.85
5222,300597,吉大通信,10.51,-5.82,-0.65,376986.0,396638785.21,5.47,10.88,10.27,10.71,11.16,1.56,13.89,-76.17,3.03,2864711015.0,2852122221.0,0.19,0.19,14.74,13.74
5223,000969,安泰科技,27.56,-5.84,-1.71,1793808.0,4871748577.64,9.09,29.0,26.34,28.02,29.27,1.21,17.35,77.11,5.12,28952314581.0,28490041028.0,-0.33,-0.72,33.59,31.18
5224,603687,大胜达,10.75,-5.87,-0.67,349883.0,380596893.0,7.18,11.39,10.57,11.39,11.42,1.38,6.36,48.77,1.81,5912842538.0,5912842538.0,0.0,0.09,18.39,12.8
5225,920278,鹿得医疗,10.24,-5.88,-0.64,145497.0,151875234.59,13.05,11.44,10.02,11.02,10.88,0.93,19.65,75.77,4.67,1786880000.0,758251520.0,0.2,0.1,1.39,14.93
5226,688382,益方生物-U,29.87,-5.89,-1.87,184415.0,560540581.0,7.97,31.98,29.45,31.6,31.74,1.26,4.42,-71.43,10.37,17275269426.0,12474706522.0,0.0,0.23,6.75,9.65
5227,605178,时空科技,60.66,-5.91,-3.81,73897.0,451130389.0,7.12,64.0,59.41,64.0,64.47,0.72,7.46,-38.81,4.92,6010192800.0,6010192800.0,0.0,-0.21,69.3,17.13
5228,300773,拉卡拉,30.18,-5.92,-1.9,1582015.0,4803732445.79,7.67,32.0,29.54,32.0,32.08,1.41,21.54,51.86,6.53,23439747950.0,22168955973.0,-0.03,0.13,27.07,5.97
5229,688500,慧辰股份,70.64,-5.94,-4.46,53283.0,381696176.0,6.66,74.99,69.99,72.0,75.1,0.69,7.27,-92.43,7.47,5318959594.0,5179035882.0,0.23,0.37,-6.06,14.38
5230,300447,全信股份,20.3,-5.97,-1.29,311924.0,634376423.95,6.35,21.23,19.86,21.0,21.59,0.65,15.5,150.68,3.17,6339900613.0,4086124375.0,0.35,0.1,41.07,12.28
5231,002223,鱼跃医疗,42.68,-5.99,-2.72,308895.0,1332319218.5,5.64,44.93,42.37,44.93,45.4,1.1,3.29,21.89,3.21,42785715330.0,40125950440.0,-0.07,0.21,17.03,11.7
5232,600105,永鼎股份,27.29,-5.99,-1.74,1954655.0,5305356949.0,8.68,28.67,26.15,28.5,29.03,0.82,13.37,90.93,12.09,39897838147.0,39897838147.0,0.0,0.0,93.68,8.73
5233,688109,品茗科技,139.12,-6.01,-8.9,31067.0,433787052.0,6.28,146.3,137.0,146.0,148.02,1.02,3.94,169.86,13.78,10968540776.0,10968540776.0,-0.07,0.03,-3.39,9.46
5234,300065,海兰信,22.67,-6.01,-1.45,1051296.0,2408839197.78,6.26,23.88,22.37,23.41,24.12,0.52,16.0,308.17,9.3,16357292757.0,14891725023.0,0.0,0.09,10.59,24.77
5235,605222,起帆电缆,20.13,-6.07,-1.3,186392.0,379519324.0,6.86,21.4,19.93,21.02,21.43,1.52,4.51,27.9,1.78,8311704558.0,8311704558.0,0.1,0.0,8.69,9.46
5236,002712,思美传媒,6.77,-6.1,-0.44,703231.0,481445930.02,5.13,7.06,6.69,7.01,7.21,0.98,13.0,-186.93,2.7,3684749860.0,3661894848.0,0.15,0.3,24.22,21.76
5237,688592,司南导航,50.5,-6.1,-3.28,41758.0,210583412.0,7.4,52.78,48.8,52.0,53.78,0.55,10.84,-133.76,4.39,4063261007.0,1945349537.0,-0.79,-0.47,18.32,22.87
5238,000032,深桑达Ａ,21.83,-6.15,-1.43,495335.0,1090989830.92,4.04,22.6,21.66,22.49,23.26,1.0,4.35,-62.35,4.06,24841650078.0,24841650078.0,0.0,0.09,5.87,12.82
5239,601900,南方传媒,15.51,-6.17,-1.02,472917.0,732481854.0,3.99,15.91,15.25,15.9,16.53,1.12,5.36,12.06,1.58,13679356158.0,13679356158.0,0.0,0.19,14.8,15.66
5240,600724,宁波富达,6.21,-6.19,-0.41,467718.0,292895916.0,8.01,6.68,6.15,6.68,6.62,2.27,3.24,39.82,3.15,8974947051.0,8973093943.0,0.16,0.32,17.61,7.81
5241,300129,泰胜风能,14.83,-6.2,-0.98,1354205.0,2011074446.22,6.96,15.57,14.47,14.96,15.81,0.65,18.84,56.94,2.86,16444293623.0,10658472058.0,0.07,0.07,90.86,41.78
5242,300964,本川智能,63.03,-6.21,-4.17,87488.0,553492603.18,8.45,67.18,61.5,66.47,67.2,1.04,15.64,110.47,4.75,4872110841.0,3525383497.0,-0.03,0.05,41.32,13.36
5243,920299,灿能电力,23.94,-6.23,-1.59,86677.0,209273913.41,7.52,25.2,23.28,24.64,25.53,0.95,19.67,102.07,7.69,2157216067.0,1054911073.0,0.08,-0.25,33.15,19.05
5244,301066,万事利,20.99,-6.25,-1.4,168092.0,355767940.58,4.69,21.81,20.76,21.7,22.39,0.71,8.9,184.11,3.94,4931036100.0,3962631637.0,-0.52,-0.52,38.55,6.6
5245,688222,成都先导,37.4,-6.29,-2.51,357003.0,1333547282.0,4.06,38.39,36.77,37.54,39.91,0.81,8.91,121.02,10.19,14985432000.0,14985432000.0,0.0,0.24,62.26,59.49
5246,688333,铂力特,114.8,-6.31,-7.73,197216.0,2269673593.0,5.85,119.5,112.33,118.0,122.53,0.78,7.19,151.65,6.39,31492185575.0,31492185575.0,-0.04,-0.3,65.92,2.95
5247,300451,创业慧康,6.21,-6.33,-0.42,1807690.0,1119274413.9,5.43,6.39,6.03,6.33,6.63,0.82,11.84,-59.03,2.23,9620064337.0,9480768312.0,-0.32,1.14,35.59,28.31
5248,002640,跨境通,4.72,-6.35,-0.32,2196442.0,1047916120.76,3.97,4.91,4.71,4.9,5.04,1.28,14.19,-327.81,8.62,7353955078.0,7307796664.0,-0.21,-0.21,-3.28,4.19
5249,002659,凯文教育,6.73,-6.4,-0.46,644156.0,436828502.0,7.09,7.11,6.6,7.01,7.19,0.98,10.77,3156.9,1.86,4026426984.0,4026408060.0,0.45,0.6,18.28,14.85
5250,688618,三旺通信,34.29,-6.41,-2.35,46908.0,162394049.0,5.05,35.7,33.85,35.0,36.64,0.72,4.26,81.26,4.31,3778265253.0,3773540708.0,-0.29,-0.17,40.07,28.62
5251,688358,祥生医疗,39.25,-6.46,-2.71,45376.0,178415200.0,6.96,41.32,38.4,41.27,41.96,0.89,4.05,35.14,3.14,4400930310.0,4395042810.0,0.05,-0.08,12.37,30.4
5252,920199,倍益康,45.55,-6.49,-3.16,42004.0,197627178.54,10.37,50.08,45.03,47.45,48.71,0.55,11.36,695.16,5.9,3102401390.0,1683508641.0,0.22,-0.28,17.31,31.69
5253,002315,焦点科技,57.23,-6.52,-3.99,261409.0,1500068422.96,7.02,60.3,56.0,60.12,61.22,1.01,12.92,32.71,6.93,18155408783.0,11578502387.0,0.18,0.12,31.87,25.07
5254,300553,集智股份,48.45,-6.52,-3.38,108351.0,529204875.33,7.02,51.5,47.86,50.21,51.83,0.72,12.86,126.96,6.32,5379008196.0,4082175196.0,-0.1,0.27,31.05,19.96
5255,001400,江顺科技,112.56,-6.57,-7.92,59380.0,700968489.62,16.53,128.91,109.0,123.76,120.48,1.29,39.59,77.39,5.49,6753600000.0,1688400000.0,0.77,1.01,75.38,44.75
5256,002769,普路通,13.3,-6.6,-0.94,430374.0,576474733.17,8.08,14.06,12.91,14.0,14.24,1.16,11.54,103.46,4.2,4965130118.0,4961036059.0,0.45,0.3,45.83,13.19
5257,002607,中公教育,3.11,-6.61,-0.22,6477621.0,2036882409.36,7.21,3.3,3.06,3.24,3.33,1.04,12.74,156.42,23.5,19180612100.0,15811231846.0,-0.32,-0.64,13.92,13.5
5258,002029,七 匹 狼,12.83,-6.62,-0.91,492814.0,641428863.05,7.06,13.65,12.68,13.56,13.74,0.66,7.41,16.84,1.33,9045451980.0,8537158454.0,0.0,0.16,32.0,16.32
5259,920190,雷神科技,30.71,-6.66,-2.19,82606.0,256455648.14,4.32,31.84,30.42,31.4,32.9,1.03,8.31,114.9,3.58,3071000031.0,3053896096.0,0.07,0.2,12.33,9.64
5260,300444,双杰电气,12.74,-6.67,-0.91,1566085.0,1991281067.61,9.82,13.49,12.15,13.11,13.65,1.16,25.2,61.01,5.71,10174483647.0,7917230945.0,0.0,-0.86,45.43,32.29
5261,920374,云里物里,26.85,-6.67,-1.92,24100.0,66021670.38,5.6,28.4,26.79,28.36,28.77,0.98,7.06,195.41,8.61,2188758300.0,915948844.0,0.15,0.11,0.9,10.58
5262,600673,东阳光,29.95,-6.76,-2.17,896395.0,2713676893.0,5.7,31.54,29.71,30.89,32.12,0.81,2.99,74.66,9.26,90136174017.0,89896659914.0,0.03,0.4,44.13,33.53
5263,920556,雅达股份,11.17,-6.76,-0.81,146288.0,165970787.38,6.18,11.8,11.06,11.78,11.98,1.26,12.45,66.67,3.47,1801890784.0,1312461194.0,0.18,0.18,-1.41,11.03
5264,300455,航天智装,31.14,-6.77,-2.26,556667.0,1748994883.4,7.4,32.97,30.5,32.72,33.4,0.63,7.86,-105.85,13.25,22351293527.0,22066502657.0,0.03,-0.19,80.84,3.66
5265,300192,科德教育,23.93,-6.78,-1.74,354675.0,861052703.4,4.71,24.96,23.75,24.96,25.67,0.68,10.93,63.9,8.03,7876399863.0,7768580257.0,0.0,0.0,36.04,13.25
5266,002177,御银股份,8.48,-6.81,-0.62,1536133.0,1312401922.69,6.37,8.9,8.32,8.86,9.1,0.62,22.76,414.09,3.78,6454902173.0,5723312806.0,0.36,0.12,3.92,-9.88
5267,688133,泰坦科技,26.63,-6.82,-1.95,104075.0,280677621.0,7.03,28.54,26.53,27.88,28.58,0.78,6.33,294.08,1.57,4378956698.0,4378956698.0,-0.08,0.08,10.0,20.28
5268,300368,汇金股份,14.43,-6.84,-1.06,663981.0,976949848.0,6.26,15.37,14.4,15.14,15.49,1.17,12.55,-110.88,40.97,7632654344.0,7632654344.0,0.07,0.0,-24.84,-4.82
5269,688719,爱科赛博,53.31,-6.87,-3.93,59721.0,317843644.0,6.55,55.8,52.05,55.02,57.24,0.71,6.66,-103.38,3.63,6151196634.0,4783095706.0,-0.04,-0.02,33.14,20.75
5270,688102,斯瑞新材,43.42,-6.88,-3.21,466641.0,2036259507.0,7.16,45.88,42.54,44.38,46.63,0.72,6.36,234.24,18.45,33670381063.0,31858698193.0,-0.07,-0.18,142.03,12.08
5271,300723,一品红,38.86,-6.92,-2.89,270509.0,1077043177.06,9.15,42.2,38.38,41.13,41.75,1.07,6.48,-96.74,10.03,17552780887.0,16230547003.0,-0.18,-0.1,-26.6,15.83
5272,920592,华信永道,43.08,-6.95,-3.22,45691.0,200218433.39,7.26,45.95,42.59,45.02,46.3,0.91,9.09,-78.68,10.11,3480648600.0,2166308430.0,0.19,0.3,5.56,9.42
5273,688047,龙芯中科,152.45,-6.96,-11.4,117391.0,1816703393.0,9.59,166.15,150.43,160.96,163.85,1.07,2.93,-116.42,23.92,61132450000.0,61132450000.0,-0.01,0.41,10.63,15.4
5274,301136,招标股份,19.93,-6.96,-1.49,204520.0,410009209.97,6.3,21.01,19.66,21.0,21.42,0.52,7.43,572.71,3.76,5484832063.0,5484832063.0,-0.15,0.15,71.07,-1.63
5275,601929,吉视传媒,4.27,-6.97,-0.32,4543732.0,1988703660.0,7.41,4.55,4.21,4.55,4.59,0.73,13.02,-32.25,2.98,14901395477.0,14901395477.0,0.23,0.0,16.99,24.13
5276,920407,驰诚股份,23.85,-6.98,-1.79,38762.0,93749454.39,4.84,24.9,23.66,24.9,25.64,1.12,11.15,79.14,7.43,2036408400.0,829047346.0,-0.04,0.04,9.66,-4.94
5277,300364,中文在线,35.95,-7.01,-2.71,1585535.0,5775700824.94,8.33,38.37,35.15,36.64,38.66,0.91,24.01,-37.74,55.4,26189579242.0,23741788859.0,0.0,-0.11,42.15,43.11
5278,001330,博纳影业,8.94,-7.07,-0.68,1699842.0,1557078924.83,9.25,9.7,8.81,9.33,9.62,0.97,12.37,-8.31,2.93,12288199717.0,12288199717.0,0.22,-0.33,43.27,17.63
5279,688702,盛科通信-U,128.6,-7.11,-9.84,57722.0,750990553.0,6.34,134.78,126.0,133.01,138.44,1.49,2.84,4220.68,22.19,52726000000.0,26104743294.0,0.42,0.97,9.85,-9.24
5280,301380,挖金客,39.93,-7.12,-3.06,87432.0,353993515.0,7.89,42.75,39.36,41.82,42.99,0.75,10.83,113.65,5.56,4048599850.0,3223892857.0,-0.03,0.03,12.13,5.63
5281,300377,赢时胜,23.08,-7.16,-1.78,1141885.0,2673495014.72,8.65,24.86,22.71,24.56,24.86,0.93,16.53,-300.86,6.87,17333151086.0,15948149760.0,-0.13,0.26,13.53,2.35
5282,000892,欢瑞世纪,8.36,-7.21,-0.65,1113914.0,930270801.25,7.99,8.88,8.16,8.86,9.01,0.91,15.67,-175.58,9.71,8200996754.0,5942592755.0,-0.12,-0.24,40.5,19.77
5283,603131,上海沪工,28.18,-7.24,-2.2,339147.0,965089238.0,7.01,29.78,27.65,29.78,30.38,0.63,10.32,-3518.52,6.1,9256989354.0,9256989354.0,-0.07,0.04,28.56,-6.84
5284,920075,柏星龙,29.9,-7.29,-2.35,40730.0,123608554.07,6.33,31.76,29.72,31.5,32.25,0.82,11.68,59.55,4.83,1937968500.0,1042878034.0,0.17,0.17,-0.37,12.83
5285,002400,省广集团,12.8,-7.31,-1.01,6960099.0,8945587014.34,10.64,13.9,12.43,13.85,13.81,1.98,40.32,174.16,4.48,22314715238.0,22094907110.0,0.16,0.0,61.21,44.31
5286,000078,海王生物,4.16,-7.35,-0.33,5383922.0,2409564378.61,15.14,4.83,4.15,4.49,4.49,1.79,20.5,319.38,6.01,10945472749.0,10925995134.0,0.0,-0.48,63.14,20.23
5287,920885,星辰科技,24.68,-7.36,-1.96,108033.0,271818756.16,5.71,26.2,24.68,25.8,26.64,0.57,12.39,118.13,10.56,4215835132.0,2152026773.0,-0.36,-0.56,25.73,5.2
5288,003041,真爱美家,62.96,-7.41,-5.04,99516.0,631798156.68,5.43,65.6,61.91,63.25,68.0,1.02,7.27,29.52,6.2,9066240000.0,8614401264.0,0.03,0.1,132.67,15.88
5289,300248,新开普,14.72,-7.42,-1.18,485035.0,721191758.92,6.35,15.52,14.51,15.5,15.9,0.96,11.86,-1256.53,3.3,7011848345.0,6022144964.0,0.0,0.34,20.75,18.61
5290,000547,航天发展,30.04,-7.48,-2.43,3527069.0,10712105437.18,9.95,32.45,29.22,31.7,32.47,0.82,22.2,-73.67,10.21,48017986801.0,47737196702.0,0.03,0.1,293.19,-9.0
5291,603232,格尔软件,25.11,-7.55,-2.05,408520.0,1048635768.0,7.84,26.9,24.77,26.7,27.16,0.95,17.66,-67.39,4.37,5877803916.0,5807942874.0,-0.04,-0.48,51.45,9.41
5292,920953,国子软件,40.91,-7.55,-3.34,61794.0,255790665.41,7.12,43.5,40.35,43.5,44.25,0.77,10.32,116.64,9.25,5241225151.0,2449926155.0,0.1,0.66,11.62,14.43
5293,920575,康乐卫士,10.37,-7.58,-0.85,136355.0,144985991.77,7.58,11.18,10.33,11.05,11.22,0.82,7.26,-9.54,9.0,2913347800.0,1947887112.0,-0.19,-0.58,-19.55,25.39
5294,688562,航天软件,24.35,-7.59,-2.0,225703.0,554122176.0,7.13,25.81,23.93,25.8,26.35,0.73,13.04,-71.21,5.96,9740000000.0,4213037000.0,0.0,0.37,38.12,1.97
5295,301093,华兰股份,64.3,-7.61,-5.3,111730.0,725714573.89,7.63,68.48,63.17,67.48,69.6,1.08,7.12,148.52,4.86,10558164423.0,10090855621.0,0.17,0.22,63.61,25.83
5296,920184,国源科技,20.72,-7.62,-1.71,73926.0,157396533.99,7.8,22.43,20.68,22.43,22.43,0.73,8.43,155.02,4.42,2747756050.0,1817417711.0,0.0,-0.14,-4.38,18.26
5297,301228,实朴检测,39.25,-7.65,-3.25,93651.0,370712989.75,8.14,41.96,38.5,41.66,42.5,2.0,7.84,-88.79,6.82,4710000000.0,4688031540.0,-0.3,-0.43,45.05,1.66
5298,002194,武汉凡谷,14.0,-7.65,-1.16,1120970.0,1585287072.25,5.87,14.69,13.8,14.5,15.16,1.48,21.94,-700.75,3.85,9566001284.0,7152512850.0,-0.21,-0.14,13.36,7.28
5299,920394,民士达,53.0,-7.7,-4.42,62519.0,348521706.35,12.8,60.1,52.75,57.0,57.42,1.03,4.31,63.76,9.98,7751250000.0,7694159036.0,0.04,0.13,34.52,29.52
